id,Frase,coref id,
5622,Sekretaris\NNP Perusahaan\NNP UNTR\NNP Tjandrawati\NNP Waas\NNP,,
,dalam\IN laporan\NN,,
5623,nya\PRP,,
,kepada\IN,,
5624,Bursa\NNP Efek\NNP Jakarta\NNP,,
5625,BEJ\NNP,,
5626,Kamis\NNP,,
,",\Z pesat\JJ",,
5627,nya\PRP,,
5628,kebutuhan\NN alat\NN berat\JJ,,
5629,non\RB -\Z tambang\NN,,
,hingga\IN,,
5630,pertengahan\NN tahun\NN ini\PR,,
,memacu\VB kenaikan\NN kontribusi\NN pendapatan\NN,,
5631,divisi\NN mesin\NN konstruksi\NN,,
,dari\IN,,
5632,48\CD persen\CD,,
,tahun\NN lalu\VB menjadi\VB,,
5633,51\CD persen\CD,,
5634,tahun\NN ini\PR,,
,Sementara\CC,,
5635,divisi\NN kontraktor\NN penambangan\NN,,
,",\Z kata\VB",,
5636,dia\PRP,,
,",\Z memberikan\VB",,
5637,kontribusi\NN pendapatan\NN,,
5638,sebesar\JJ 41\CD persen\CD,,
5639,nya\PRP,,
,pendapatan\NN,,
5640,sebesar\JJ 8\CD persen\CD,,
,disumbangkan\VB oleh\IN,,
5641,segmen\NN usaha\NN perseroan\NN,,
,di\IN bidang\NN,,
5642,penjualan\NN komoditas\NN batu_bara\NN,,
,",\Z melalui\IN",,
5643,konsesi\NN tambang\NN batu_bara\NN,,
5644,PT\NNP Dasa\NNP Eka\NNP Jasatama\NNP,,
5645,DEJ\NNP,,
,yang\SC sejak\IN,,
5646,30\CD April\NNP 2007\CD,,
,dimiliki\VB sepenuh\JJ,,
5647,nya\PRP,,
,oleh\IN,,
5648,perseroan\NN,,
,.\Z,,
,"Terlepas\VB dari\IN pendapatan\NN yang\SC meningkat\VB ,\Z",,
5649,perseroan\NN,,
,mencatat\VB penurunan\NN,,
5650,margin\NN laba_kotor\NN,,
,dari\IN,,
5651,"18,2\CD persen\CD",,
,menjadi\VB,,
5652,"16,6\CD persen\CD",,
,akibat\IN turunnya\NN,,
5653,margin\NN laba_kotor\NN,,
,di\IN,,
5654,divisi\NN kontraktor\NN penambangan\NN,,
,yang\SC mengalami\VB,,
5655,hambatan\NN kerja\NN,,
5656,pengupasan\NN tanah\NN,,
5657,overburden\FW removal\FW,,
,pada\IN,,
5658,awal\NN tahun\NN ini\PR,,
,",\Z kata\VB",,
5659,nya\PRP,,
,.\Z,,
,"Namun\CC ,\Z kata\VB",,
5660,dia\PRP,,
,",\Z dibandingkan\VB dengan\IN tahun\NN lalu\VB di_mana\SC terdapat\VB penyisihan\NN",,
5661,piutang\NN ragu-ragu\JJ,,
,"yang\SC cukup\RB besar\JJ ,\Z",,
5662,margin\NN laba\NN usaha\NN,,
,pada\IN,,
5663,semester\NN ini\PR,,
,menunjukkan\VB,,
5664,perbaikan\NN,,
,dari\IN,,
5665,"10,9\CD persen\CD",,
,menjadi\VB,,
5666,"11,4\CD persen\CD",,
,.\Z,,
,Pada\IN,,
5667,tingkat\NN laba_bersih\NN,,
,",\Z",,
5668,perseroan\NN,,
,mencatat\VB,,
5669,kenaikan\NN,,
5670,tiga\CD persen\CD,,
5671,Rp\SYM 538\CD miliar\CD,,
,pada\IN,,
5672,semester\NN pertama\OD,,
,tahun\NN lalu\VB menjadi\VB,,
5673,Rp\SYM 552\CD miliar\CD,,
,pada\IN,,
5674,semester\NN pertama\OD,,
5675,tahun\NN ini\PR,,
5676,laba_bersih\NN,,
,per\IN,,
5677,saham\NN,,
5678,EPS\FW,,
5679,Rp\SYM 189\CD,,
,menjadi\VB,,
5680,Rp\SYM 194\CD,,
,",\Z ungkap\VB",,
5681,nya\PRP,,
,.\Z,,
,Penjualan\NN,,
5682,PT\NNP International\NNP Nickel\NNP Indonesia\NNP,,
5683,INCO\NNP,,
5684,semester\NN pertama\OD,,
5685,tahun\NN ini\PR,,
5686,196\CD persen\CD,,
,menjadi\VB,,
5687,"1,306\CD miliar\CD dolar\NN AS\NNP",,
,dibanding\VB,,
5688,periode\NN sama\JJ,,
,2006\CD,,
5689,"senilai\NN 440,5\CD juta\CD dolar\NN AS\NNP",,
,.\Z,,
5690,Presiden\NNP Direktur\NNP INCO\NNP Arif\NNP Siregar\NNP,,
,",\Z dalam\IN",,
5691,media\FW gathering\FW,,
,di\IN,,
5692,Jakarta\NNP,,
,",\Z",,
5693,Kamis\NNP,,
,",\Z mengatakan\VB kenaikan\NN penjualan\NN",,
5694,enam\CD bulan\NN,,
,pertama\OD ini\PR telah\MD mendorong\VB,,
5695,laba_bersih\NN perseroan\NN,,
,juga\RB naik\VB,,
5696,473\CD persen\CD,,
,menjadi\VB,,
5697,707\CD juta\CD dolar\NN AS\NNP,,
5698,"0,71\CD dolar\NN AS\NNP",,
5699,saham\NN,,
,dibanding\VB,,
5700,periode\NN sama\JJ,,
,2006\CD,,
5701,"senilai\NN 123,3\CD juta\CD dolar\NN AS\NNP",,
5702,"0,12\CD dolar\NN AS\NNP",,
5703,saham\NN,,
,.\Z,,
,Menurut\IN,,
5704,Arif\NNP,,
,",\Z",,
5705,kenaikan\NN penjualan\NN ini\PR,,
,disebabkan\VB oleh\IN membaiknya\NN,,
5706,harga\NN realisasi\NN rata-rata\JJ,,
5707,nikel\NN,,
5708,matte\FW,,
,INCO\NNP,,
5709,"38,926\CD ribu\CD dolar\NN AS\NNP",,
,per\IN,,
5710,ton\NND,,
,pada\IN,,
5711,kuartal\NN kedua\OD 2007\CD,,
,dibanding\VB,,
5712,periode\NN sama\JJ,,
,2006\CD,,
5713,"senilai\NN 14,326\CD ribu\CD dolar\NN AS\NNP",,
,per\IN,,
5714,ton\NND,,
,dan\CC,,
5715,"29,140\CD dolar\NN AS\NNP",,
,per\IN,,
5716,ton\NND,,
,pada\IN,,
5717,kuartal\NN pertama\OD 2007\CD,,
,.\Z,,
,Selain\IN,,
5718,itu\PR,,
,",\Z lanjut\VB",,
5719,nya\PRP,,
,",\Z",,
5720,kenaikan\NN ini\PR,,
,juga\RB didorong\VB,,
5721,produksi\NN nikel\NN,,
5722,semester\NN pertama\OD,,
5723,18\CD persen\CD,,
,menjadi\VB,,
5724,39.100\CD ton\NND,,
5725,"86,1\CD juta\CD pon\NND",,
5726,32.200\CD ton\NND,,
5727,"73,3\CD juta\CD pon\NND",,
5728,enam\CD bulan\NN,,
,pertama\OD 2006\CD .\Z,,
5729,Kondisi\NN curah_hujan\NN,,
,yang\SC berada\VB di\IN,,
5730,atas\NN rata-rata\NN,,
,sejak\IN,,
5731,akhir\NN Februari\NNP 2007\CD,,
,telah\MD sedikit\RB meningkatkan\VB,,
5732,ketinggian\NN permukaan\NN air\NN,,
,penampungan\NN utama\JJ,,
5733,kami\PRP,,
,",\Z sehingga\SC",,
5734,perseroan\NN,,
,dapat\MD meningkatkan\VB pengoperasian\NN,,
5735,pembangkit\NN listrik\NN tenaga\NN air\NN,,
5736,PLTA\NN,,
5737,tingkat\NN normal\JJ,,
,",\Z kata\VB",,
5738,Arif\NNP,,
,.\Z,,
,Dengan\IN,,
5739,naiknya\NN produksi\NN ini\PR,,
,",\Z",,
5740,dia\PRP,,
,yakin\JJ bahwa\SC,,
5741,target\NN produksi\NN,,
,hingga\IN,,
5742,akhir\NN tahun\NN,,
5743,sebanyak\CD 160\CD -\Z 165\CD juta\CD pon\NND,,
5744,nikel\NN,,
,dalam\IN,,
5745,matte\FW,,
,dapat\MD tercapai\VB .\Z,,
,Sementara\CC,,
5746,Direktur\NNP INCO\NNP Sri\NNP Kuncoro\NNP,,
,",\Z dalam\IN",,
5747,kesempatan\NN yang\SC sama\JJ,,
,",\Z",,
5748,perseroan\NN,,
5749,tahun\NN ini\PR,,
5750,32\CD,,
5751,pembangkit\NN listrik\NN tenaga\NN diesel\NN,,
5752,PLTD\NN,,
,yang\SC,,
5753,setara\NN,,
,dengan\IN,,
5754,32\CD Mega\NND Watt\NND,,
,untuk\SC memberikan\VB,,
5755,tenaga_listrik\NN tambahan\NN,,
,bagi\IN,,
5756,perseroan\NN,,
,.\Z,,
,Menurut\IN,,
5757,Kuncoro\NNP,,
,",\Z",,
5758,PLTD\NN ini\PR,,
,mungkinkan\VB untuk\SC mempertahankan\VB,,
5759,produksi\NN,,
,ketika\SC,,
5760,pembangkit\NN listrik\NN tenaga\NN uap\NN,,
,dihentikan\VB untuk\IN,,
5761,kegiatan\NN pemeliharaan\NN,,
,pada\IN,,
5762,kuartal\NN kedua\OD,,
,.\Z,,
,Upaya\NN akselerasi\NN laju\NN,,
5763,pertumbuhan_ekonomi\NN dan\CC investasi\NN,,
,yang\SC tinggi\JJ dan\CC sustainable\FW tidak\NEG akan\MD optimal\JJ tanpa\IN adanya\NN,,
5764,dukungan\NN,,
,dari\IN,,
5765,masyarakat\NN luas\JJ,,
,khusus\JJ,,
5766,nya\PRP,,
5767,sektor\NN korporasi\NN,,
,Sekeras\JJ,,
5768,apa\WH pun\RP,,
,upaya\NN yang\SC dilakukan\VB,,
5769,pemerintah\NN,,
,tidak\NEG akan\MD optimal\JJ untuk\SC mengakselerasi\VB,,
5770,laju\NN pertumbuhan_ekonomi\NN,,
,dan\CC,,
5771,investasi\NN yang\SC tinggi\JJ dan\CC sustainable\FW,,
,tanpa\IN,,
5772,dukungan\NN masyarakat\NN luas\JJ,,
,",\Z khusus\JJ",,
5773,nya\PRP,,
5774,sektor\NN korporasi\NN,,
5775,Menteri\NNP Keuangan\NNP Sri\NNP Mulyani\NNP,,
,dalam\IN penyerahan\NN,,
5776,Annual\NNP Report\NNP Awards\NNP,,
,2006\CD di\IN,,
5777,Jakarta\NNP,,
,",\Z",,
5778,Selasa\NNP,,
,.\Z,,
,Dari\IN,,
5779,dimensi\NN ekonomis\JJ,,
,",\Z menurut\IN",,
5780,Menkeu\NN,,
,",\Z besar\JJ -\Z kecil\JJ",,
5781,nya\PRP,,
5782,kontribusi\NN sektor\NN korporasi\NN,,
5783,laju\NN pertumbuhan_ekonomi\NN nasional\JJ,,
,akan\MD,,
5784,banyak\CD,,
,ditentukan\VB oleh\IN daya\NN,,
5785,entrepreneurship\FW,,
,dan\CC,,
5786,kemampuan\NN inovatif\JJ pelaku_bisnis\NN,,
,untuk\SC mentransformasi\VB,,
5787,tantangan\NN,,
,menjadi\VB,,
5788,peluang\NN,,
,.\Z,,
,Namun\CC dari\IN sisi\NN,,
5789,responsibilitas\X,,
,sebagai\IN,,
5790,anggota\NN masyarakat\NN,,
,",\Z",,
5791,korporasi\NN,,
,dituntut\VB pula\RB untuk\SC menunjukkan\VB kepedulian\NN untuk\SC berbuat\VB yang\SC terbaik\JJ tidak\NEG hanya\RB untuk\IN,,
5792,pemegang_saham\NN dan\CC perusahaan\NN,,
,",\Z tetapi\CC juga\RB kepada\IN",,
5793,stakeholders\FW,,
,lain\JJ,,
5794,nya\PRP,,
,yang\SC mewakili\VB,,
5795,kepentingan\NN bangsa\NN,,
,.\Z,,
5796,Dimensi\NN terakhir\JJ ini\PR,,
,lah\RP yang\SC mendasari\VB lahirnya\NN,,
5797,prinsip-prinsip\NN mulia\JJ,,
,"dari\IN tata\NN kelola\VB yang\SC baik\JJ ,\Z mulai\VB dari\IN",,
5798,transparansi\NN,,
,",\Z",,
5799,akuntabilitas\NN,,
,",\Z",,
5800,responsibilitas\X,,
,",\Z",,
5801,independensi\X,,
,",\Z dan\CC",,
5802,fairness\FW,,
,.\Z,,
5803,Penerapan\NN,,
,secara\IN konsisten\JJ,,
5804,kelima\CD prinsip\NN ideal\JJ,,
,itu\PR tidak\NEG hanya\RB penting\JJ untuk\IN,,
5805,perusahaan\NN,,
,dan\CC,,
5806,stakeholder\FW,,
5807,nya\PRP,,
5808,image\FW,,
,atau\CC,,
5809,persepsi\NN positif\JJ,,
5810,bangsa\NN ini\PR,,
5811,mata\NN pelaku_bisnis\NN global\JJ,,
,dan\CC di\IN mata\NN,,
5812,negara-negara\NN lain\JJ,,
,di\IN,,
5813,dunia\NN,,
,",\Z kata\VB",,
5814,Menkeu\NN,,
,.\Z,,
,Menurut\IN,,
5815,dia\PRP,,
,",\Z dalam\IN rangka\NN meningkatkan\VB penerapan\NN",,
5816,good\FW governance\FW,,
,",\Z",,
5817,saat\NN ini\PR,,
5818,pemerintah\NN,,
5819,Program\NN Reformasi\NN Birokrasi\NN,,
,yang\SC bertujuan\VB untuk\SC mendorong\VB,,
5820,kapasitas\NN atau\CC kemampuan\NN,,
5821,pemerintah\NN,,
5822,pertumbuhan_ekonomi\NN nasional\JJ,,
,serta\CC meningkatkan\VB,,
5823,pelayanan\NN masyarakat\NN,,
,secara\IN lebih\RB maksimal\JJ .\Z,,
,Pada\IN akhir\RB,,
5824,nya\PRP,,
5825,hal\NN ini\PR,,
5826,trust\FW,,
,atau\CC,,
5827,kepercayaan\NN,,
5828,publik\NN,,
5829,birokrasi\NN,,
,",\Z kata\VB",,
5830,nya\PRP,,
,.\Z,,
,Dalam\IN,,
5831,kesempatan\NN tersebut\PR,,
,diumumkan\VB pemenang\NN,,
5832,Annual\NNP Reports\NNP Award\NNP,,
5833,ARA\NNP,,
5834,6\CD kategori\NN,,
,.\Z,,
5835,Enam\CD kategori\NN itu\PR,,
,adalah\VB,,
5836,BUMN\NN keuangan\NN,,
,"listed\FW ,\Z",,
5837,BUMN\NN non\RB keuangan\NN,,
,"listed\FW ,\Z",,
5838,privat\JJ keuangan\NN,,
,"listed\FW ,\Z",,
5839,BUMN\NN non\RB keuangan\NN,,
,"listed\FW ,\Z",,
5840,BUMN\NN non\RB keuangan\NN,,
,"listed\FW ,\Z",,
5841,BUMN\NN non\RB keuangan\NN,,
,"non\RB listed\FW ,\Z",,
5842,privat\JJ non\RB keuangan\NN,,
,"listed\FW ,\Z",,
5843,juara\NN umum\JJ,,
,.\Z,,
,Penyelenggaraan\NN,,
5844,ARA\NNP 2006\CD,,
,di\IN,,
5845,2007\CD,,
,merupakan\VB yang\SC keenam\OD setelah\SC,,
5846,pertama\OD,,
,pada\IN,,
5847,2002\CD,,
,.\Z,,
5848,Pemerintah\NN,,
,merencanakan\VB penerbitan\NN,,
5849,obligasi\NN negara\NN,,
,dalam\IN,,
5850,mata_uang\NN rupiah\NN,,
,dengan\SC,,
5851,jumlah\NN indikatif\JJ,,
5852,sebesar\JJ Rp\SYM 3\CD triliun\CD,,
5853,lelang\NN obligasi\NN negara\NN,,
,pada\IN,,
5854,21\CD Agustus\NNP 2007\CD,,
,.\Z,,
,Pada\IN,,
5855,lelang\NN kali\NN ini\PR,,
,akan\MD dilakukan\VB secara\IN,,
5856,dual\FW transaksi\NN,,
,yaitu\SC,,
5857,reopening\FW,,
5858,obligasi\NN negara\NN,,
5859,seri\NN FR0046\NNP,,
,dan\CC lelang\NN,,
5860,obligasi\NN negara\NN baru\JJ,,
5861,seri\NN FR0047\NNP,,
5862,Dirjen\NNP Pengelolaan\NNP Utang\NNP Departemen\NNP Keuangan\NNP,,
,",\Z",,
5863,Rahmat\NNP Waluyanto\NNP,,
,di\IN,,
5864,Jakarta\NNP,,
,",\Z",,
5865,Selasa\NNP,,
,.\Z,,
5866,Rahmat\NNP,,
,"menyebutkan\VB ,\Z",,
5867,seri\NN FR0046\NNP,,
,mempunyai\VB,,
5868,tingkat\NN bunga\NN tetap\RB,,
5869,"sebesar\JJ 9,5\CD persen\CD",,
5870,15\CD Juli\NNP 2023\CD,,
,",\Z",,
5871,FR0047\NNP,,
,juga\RB memiliki\VB,,
5872,tingkat\NN bunga\NN tetap\RB,,
,yang\SC akan\MD jatuh_tempo\VB pada\IN,,
5873,15\CD Oktober\NNP 2018\CD,,
,.\Z,,
5874,Nominal\NN,,
,per\IN,,
5875,unit\NND,,
5876,dua\CD obligasi\NN negara\NN,,
5877,Rp\SYM 1\CD juta\CD,,
,.\Z,,
,Pembayaran\NN,,
5878,kupon\NN obligasi\NN negara\NN,,
5879,seri\NN FR0046\NNP,,
5880,15\CD Januari\NNP,,
,dan\CC,,
5881,15\CD Juli\NNP,,
,setiap\CD tahun\NN,,
5882,nya\PRP,,
,",\Z sedangkan\CC pembayaran\NN",,
5883,kupon\NN obligasi\NN negara\NN,,
5884,seri\NN FR0047\NNP,,
5885,15\CD April\NNP,,
,dan\CC,,
5886,15\CD Oktober\NNP,,
,setiap\CD tahun\NN,,
5887,nya\PRP,,
,.\Z,,
,Penerbitan\NN,,
5888,dua\CD,,
5889,seri\NN obligasi\NN negara\NN,,
5890,sebagian\CD,,
,dari\IN,,
5891,target\NN pembiayaan\NN,,
,dalam\IN,,
5892,APBN\NN 2007\CD,,
,dan\CC untuk\SC membentuk\VB,,
5893,bench\FW mark\FW,,
,dalam\IN,,
5894,tahun\NN 2023\CD dan\CC 2018\CD,,
,",\Z kata\VB",,
5895,Rahmat\NNP,,
,.\Z,,
,Jumlah\NN pemimpin\NN,,
5896,perusahaan\NN Jepang\NNP,,
,yang\SC ikut_serta\VB dalam\IN kunjungan_kerja\NN,,
5897,PM\NNP Shinzo\NNP Abe\NNP,,
,ke\IN,,
5898,Jakarta\NNP,,
,pada\IN,,
5899,19\CD -\Z 21\CD Agustus\NNP,,
,"mendatang\VB ,\Z merupakan\VB",,
5900,rombongan\NN pengusaha\NN,,
,yang\SC terbesar\JJ dalam\IN sejarah\NN kunjungan_kerja\NN,,
5901,seorang\NND perdana_menteri\NN Jepang\NNP,,
,.\Z,,
5902,Demikian\PR,,
,komentar\NN,,
5903,pejabat\NNP senior\NNP kementerian\NNP luar_negeri\NNP Jepang\NNP Gaimusho\NNP,,
,kepada\IN,,
5904,pers\NN,,
,di\IN,,
5905,Tokyo\NNP,,
,",\Z",,
5906,Selasa\NNP,,
,",\Z menjawab\VB",,
5907,pertanyaan\NN wartawan\NN,,
,soal\IN ikut_sertanya\NN hampir\RB sekitar\RB 200\CD,,
5908,pengusaha\NN top\JJ,,
5909,Negeri\NNP Matahari\NNP Terbit\NNP,,
5910,Indonesia\NNP,,
,.\Z,,
,Selain\IN ke\IN,,
5911,Indonesia\NNP,,
,",\Z",,
5912,PM\NNP Abe\NNP,,
,juga\RB akan\MD berkunjung\VB ke\IN,,
5913,India\NNP,,
5914,21\CD -\Z 23\CD Agustus\NNP,,
5915,Malaysia\NNP,,
5916,23\CD -\Z 25\CD Agustus\NNP,,
,Selama\IN di\IN,,
5917,Jakarta\NNP,,
,",\Z",,
5918,PM\NNP Abe\NNP,,
,bersama\IN,,
5919,Presiden\NNP Susilo\NNP Bambang\NNP Yudhyono\NNP,,
,akan\MD menandatangani\VB,,
5920,kerja_sama\NN ekonomi\NN,,
,dalam\IN format\NN,,
5921,Economic\NNP Partnership\NNP Agreement\NNP,,
5922,EPA\NNP,,
5923,EPA\NNP tersebut\PR,,
,merupakan\VB pertama\OD kali\NND,,
5924,nya\PRP,,
,bagi\IN,,
5925,Indonesia\NNP,,
,",\Z namun\CC",,
5926,yang\DT kedelapan\OD,,
,bagi\IN,,
5927,Jepang\NNP,,
,.\Z,,
5928,EPA\NNP,,
,gencar\JJ dilakukan\VB,,
5929,Jepang\NNP,,
,guna\SC menciptakan\VB iklim\NN,,
5930,pertumbuhan_ekonomi\NN Asia\NNP,,
,yang\SC tetap\RB kondusif\JJ dalam\IN,,
5931,percaturan\NN ekonomi\NN global\JJ,,
,",\Z selain\IN sebagai\IN upaya\NN menjamin\VB pertumbuhan_ekonomi\NN",,
5932,Negeri\NNP Sakura\NNP,,
,itu\PR,,
5933,sendiri\PRP,,
,.\Z,,
,Baru\MD kemudian\CC berturut-turut\VB dengan\IN,,
5934,Malaysia\NNP,,
5935,2005\CD,,
5936,Filipina\NNP,,
5937,2006\CD,,
,Sejak\SC,,
5938,Shinzo\NNP Abe\NNP,,
,menjadi\VB,,
5939,perdana_menteri\NN,,
5940,November\NNP 2006\CD,,
5941,ia\PRP,,
,langsung\RB menggenjot\VB,,
5942,EPA\NNP,,
,dengan\IN,,
5943,tiga\CD negara\NN Asean\NNP,,
,sekaligus\RB sejak\IN,,
5944,awal\NN 2007\CD,,
,",\Z mulai\VB dengan\IN",,
5945,Thailand\NNP,,
5946,April\NNP,,
5947,Brunei\NNP,,
5948,Juni\NNP,,
5949,Indonesia\NNP,,
5950,Agustus\NNP,,
5951,Saat\NN ini\PR,,
,juga\RB sedang\MD berlangsung\VB,,
5952,negosiasi\NN,,
,dengan\IN,,
5953,Vietnam\NNP,,
,yang\SC diharapkan\VB selesai\VB sebelum\SC,,
5954,2007\CD,,
,.\Z,,
5955,"Australia\NNP ,\Z Mexico\NNP ,\Z Swiss\NNP ,\Z India\NNP ,\Z dan\CC Korsel\NNP",,
,juga\RB dalam\IN,,
5956,proses\NN perundingan\NN,,
,.\Z,,
,Sementara\SC,,
5957,itu\PR,,
,",\Z berdasarkan\VB",,
5958,data\NN imigrasi\NN,,
,dari\IN,,
5959,KBRI\NNP Tokyo\NNP,,
,",\Z tercatat\VB sedikit\JJ",,
5960,nya\PRP,,
,150\CD,,
5961,perusahaan\NN top\JJ,,
,yang\SC akan\MD berkunjung\VB ke\IN,,
5962,Jakarta\NNP,,
,",\Z mendampingi\VB",,
5963,PM\NNP Abe\NNP,,
,",\Z yang\SC terdiri\VB dari\IN",,
5964,perusahaan\NN top\JJ,,
,"Jepang\NNP ,\Z mulai\VB dari\IN",,
5965,komunitas\NN perbankan\NN,,
,",\Z",,
5966,industri_otomotif\NN,,
,",\Z",,
5967,perusahaan\NN konstruksi\NN,,
,",\Z hingga\IN perusahaan\NN yang\SC bergerak\VB di\IN",,
5968,sektor\NN energi\NN,,
,.\Z,,
,Tercatat\VB,,
5969,nama-nama\NN perusahaan\NN,,
5970,Toyota\NNP Motor\NNP Corp\NNP,,
5971,Suzuki\NNP,,
,",\Z",,
5972,Mitsubishi\NNP,,
,",\Z",,
5973,Mizuho\NNP Bank\NNP,,
,",\Z",,
5974,JBIC\NNP,,
,",\Z",,
5975,Bank\NNP of\NNP Tokyo\NNP -\NNP Mitsubishi\NNP,,
,",\Z",,
5976,JETRO\NNP,,
,",\Z",,
5977,Daiwa\NNP Securitas\NNP,,
,",\Z",,
5978,Kawasaki\NNP Heavy\NNP Industry\NNP,,
,",\Z",,
5979,Canon\NNP Inc.\NNP,,
,dan\CC,,
5980,Marubeni\NNP Corp\NNP,,
,",\Z dan\CC",,
5981,Sumitomo\NNP Life\NNP Insurance\NNP Co\NNP,,
,.\Z,,
,Kemudian\CC,,
5982,perusahaan\NN penerbangan\NN,,
5983,Japan\NNP Airlines\NNP,,
5984,JAL\SYM,,
,",\Z",,
5985,All\NNP Nippon\NNP Airways\NNP,,
5986,ANA\NNP,,
5987,elektronik\NN /\Z komputer\NN,,
,",\Z seperti\IN",,
5988,Toshiba\NNP Corp\NNP,,
,",\Z",,
5989,Hitachi\NNP,,
,",\Z",,
5990,NEC\NNP,,
,dan\CC,,
5991,Sony\NNP Corp\NNP,,
,",\Z",,
5992,Sojitz\NNP Corp\NNP,,
,",\Z dan\CC",,
5993,Itochu\NNP Corp\NNP,,
,.\Z,,
,Di\IN,,
5994,sektor\NN energi\NN,,
,",\Z",,
5995,Tokyo\NNP Electric\NNP Power\NNP Company\NNP Inc\NNP,,
,",\Z",,
5996,LNG\NNP Japan\NNP Corp\NNP,,
,",\Z juga\RB",,
5997,perusahaan\NN Nissin\NNP,,
,",\Z",,
5998,Fujitsu\NNP Ltd\NNP,,
,",\Z dan\CC",,
5999,Nippon\NNP Steel\NNP Corp\NNP,,
,.\Z,,
6000,PT\NNP Bakrie\NNP Sumatera\NNP Plantations\NNP,,
6001,UNSP\NNP,,
6002,23.100\CD ton\NND,,
6003,minyak\NN sawit\NN,,
6004,PT\NNP Guntung\NNP Idamannusa\NNP,,
6005,GIN\NNP,,
6006,Sekretaris\NNP Perusahaan\NNP UNSP\NNP Fitri\NNP Barnas\NNP,,
,",\Z dalam\IN laporan\NN",,
6007,nya\PRP,,
,ke\IN,,
6008,BEJ\NNP,,
,",\Z",,
6009,Rabu\NNP,,
,",\Z mengatakan\VB ,\Z tambahan\NN",,
6010,pasokan\NN minyak\NN sawit\NN,,
,ini\PR setelah\SC,,
6011,perseroan\NN,,
,dan\CC,,
6012,GIN\NNP,,
,menandatangani\VB,,
6013,management\FW agreement\FW,,
,dan\CC,,
6014,Offtake\FW for\FW Crude\FW Palm\FW Oil\FW in\FW Bulk\FW,,
,pada\IN,,
6015,13\CD Agustus\NNP,,
,lalu\VB .\Z,,
,Menurut\IN,,
6016,Fitri\NNP,,
,",\Z dalam\IN",,
6017,perjanjian\NN ini\PR,,
6018,perseroan\NN,,
6019,manajemen\NN dan\CC teknik\NN,,
,untuk\SC mengelola\VB,,
6020,lahan\NN kebun\NN,,
,dan\CC,,
6021,pabrik\NN kelapa_sawit\NN,,
6022,milik\NN GIN\NNP,,
6023,"seluas\JJ 10.815,82\CD hektar\NND",,
,yang\SC berlokasi\VB di\IN,,
6024,Kecamatan\NNP Pelangsiran\NNP,,
,",\Z",,
6025,Kabupaten\NNP Indragirihilir\NNP,,
,",\Z",,
6026,Riau\NNP,,
,.\Z,,
6027,Jasa\NN manajemen\NN ini\PR,,
,untuk\SC meningkatkan\VB produktivitas\NN,,
6028,lahan\NN kebun\NN sawit\NN,,
,dan\CC,,
6029,pabrik\NN,,
,GIN\NNP untuk\SC menghasilkan\VB,,
6030,minimal\JJ sebanyak\CD 23.100\CD ton\NND,,
6031,minyak\NN sawit\NN mentah\JJ,,
6032,CPO\FW,,
,",\Z kata\VB",,
6033,nya\PRP,,
,.\Z,,
6034,23.100\CD ton\NND,,
6035,CPO\FW,,
6036,Offtake\FW CPO\FW,,
,dijual\VB ke\IN,,
6037,perseroan\NN,,
,",\Z jelas\VB",,
6038,Fitri\NNP,,
,.\Z,,
6039,Badan\NNP Pusat\NNP Statistik\NNP,,
6040,BPS\NNP,,
6041,perekonomian\NN Indonesia\NNP,,
,tumbuh\VB pada\IN,,
6042,triwulan\NN II\OD 2007\CD,,
6043,"sebesar\JJ 2,41\CD persen\CD",,
6044,pertumbuhan_ekonomi\NN,,
,pada\IN,,
6045,enam\CD bulan\NN,,
,pertama\OD 2007\CD,,
6046,"sebesar\JJ 6,13\CD persen\CD",,
,dan\CC secara\IN year\FW on\FW year\FW,,
6047,"6,28\CD persen\CD",,
,.\Z,,
6048,Deputi\NNP Bidang\NNP Analisis\NNP dan\NNP Neraca\NNP Statistik\NNP BPS\NNP Slamet\NNP Sutomo\NNP,,
,di\IN,,
6049,Jakarta\NNP,,
,",\Z",,
6050,Rabu\NNP,,
,",\Z mengatakan\VB ,\Z",,
6051,pertumbuhan\NN tersebut\PR,,
,didorong\VB oleh\IN,,
6052,laju\NN pertumbuhan\NN ekspor\NN,,
,yang\SC mencapai\VB,,
6053,"3,28\CD persen\CD",,
,pada\IN,,
6054,triwulan\NN kedua\OD,,
,dibanding\VB,,
6055,triwulan\NN pertama\OD,,
,dan\CC,,
6056,"sebesar\JJ 9,79\CD persen\CD",,
,untuk\IN year\FW on\FW year\FW .\Z,,
,Dengan\IN,,
6057,pertumbuhan\NN,,
,seperti\IN,,
6058,itu\PR,,
,",\Z",,
6059,Produk\NN Domestik\JJ Bruto\NN,,
6060,PDB\NN,,
6061,triwulan\NN II\OD,,
,mencapai\VB,,
6062,"Rp\SYM 962,501\CD triliun\CD",,
,.\Z,,
,Jika\SC dibandingkan\VB dengan\IN,,
6063,pertumbuhan\NN,,
,pada\IN,,
6064,triwulan\NN I\OD,,
,",\Z kata\VB",,
6065,nya\PRP,,
,",\Z sektor\NN yang\SC mengalami\VB",,
6066,pertumbuhan\NN terbesar\JJ,,
,adalah\VB,,
6067,pengangkutan\NN -\Z komunikasi\NN,,
6068,"5,2\CD persen\CD",,
6069,listrik\NN -\Z gas\NN -\Z air_bersih\NN,,
6070,"4,9\CD persen\CD",,
